date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:26:47	128711/128711	---MCZ	200	added ('OK')	text/css	etag:W/%2262677791-1f6c7%22	https://htmldemo.net/corano/corano/assets/css/style.css	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/css/style.css	(from https://htmldemo.net/corano/corano/index.html)
18:26:48	221262/221262	---MCZ	200	added ('OK')	text/html	etag:W/%226267776b-3604e%22	https://htmldemo.net/corano/corano/index-2.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/index-2.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:49	232278/232278	---MCZ	200	added ('OK')	text/html	etag:W/%2262677769-38b56%22	https://htmldemo.net/corano/corano/index-3.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/index-3.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:50	138087/138087	---MCZ	200	added ('OK')	text/html	etag:W/%2262677757-21b67%22	https://htmldemo.net/corano/corano/index-4.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/index-4.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:50	207133/207133	---MCZ	200	added ('OK')	text/html	etag:W/%2262677757-3291d%22	https://htmldemo.net/corano/corano/index-5.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/index-5.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:51	210830/210830	---MCZ	200	added ('OK')	text/html	etag:W/%2262677766-3378e%22	https://htmldemo.net/corano/corano/index-6.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/index-6.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:51	193541/193541	---MCZ	200	added ('OK')	text/html	etag:W/%226267776c-2f405%22	https://htmldemo.net/corano/corano/shop.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:51	193559/193559	---MCZ	200	added ('OK')	text/html	etag:W/%226267775f-2f417%22	https://htmldemo.net/corano/corano/shop-list-left-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-list-left-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:52	193535/193535	---MCZ	200	added ('OK')	text/html	etag:W/%226267775e-2f3ff%22	https://htmldemo.net/corano/corano/shop-grid-right-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-grid-right-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:52	193540/193540	---MCZ	200	added ('OK')	text/html	etag:W/%2262677764-2f404%22	https://htmldemo.net/corano/corano/shop-list-right-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-list-right-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:52	88272/88272	---MCZ	200	added ('OK')	text/html	etag:W/%226267775c-158d0%22	https://htmldemo.net/corano/corano/product-details.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/product-details.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:52	86227/86227	---MCZ	200	added ('OK')	text/html	etag:W/%226267775a-150d3%22	https://htmldemo.net/corano/corano/product-details-affiliate.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/product-details-affiliate.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:53	88274/88274	---MCZ	200	added ('OK')	text/html	etag:W/%226267775a-158d2%22	https://htmldemo.net/corano/corano/product-details-variable.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/product-details-variable.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:53	56203/56203	---MCZ	200	added ('OK')	text/html	etag:W/%2262677758-db8b%22	https://htmldemo.net/corano/corano/privacy-policy.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/privacy-policy.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:53	57315/57315	---MCZ	200	added ('OK')	text/html	etag:W/%2262677752-dfe3%22	https://htmldemo.net/corano/corano/cart.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/cart.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:54	77247/77247	---MCZ	200	added ('OK')	text/html	etag:W/%2262677753-12dbf%22	https://htmldemo.net/corano/corano/checkout.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/checkout.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:54	58520/58520	---MCZ	200	added ('OK')	text/html	etag:W/%2262677753-e498%22	https://htmldemo.net/corano/corano/compare.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/compare.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:55	54837/54837	---MCZ	200	added ('OK')	text/html	etag:W/%2262677760-d635%22	https://htmldemo.net/corano/corano/wishlist.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/wishlist.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:55	67924/67924	---MCZ	200	added ('OK')	text/html	etag:W/%226267775c-10954%22	https://htmldemo.net/corano/corano/my-account.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/my-account.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:55	54653/54653	---MCZ	200	added ('OK')	text/html	etag:W/%2262677757-d57d%22	https://htmldemo.net/corano/corano/login-register.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/login-register.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:56	63730/63730	---MCZ	200	added ('OK')	text/html	etag:W/%226267774f-f8f2%22	https://htmldemo.net/corano/corano/about-us.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/about-us.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:56	53369/53369	---MCZ	200	added ('OK')	text/html	etag:W/%2262677755-d079%22	https://htmldemo.net/corano/corano/contact-us.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/contact-us.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:56	7923/7923	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:02%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img1-static-menu.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img1-static-menu.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:26:57	10342/10342	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:03%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img2-static-menu.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img2-static-menu.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:26:58	191061/191061	---MCZ	200	added ('OK')	text/html	etag:W/%2262677766-2ea55%22	https://htmldemo.net/corano/corano/shop-grid-full-4-col.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-grid-full-4-col.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:58	182346/182346	---MCZ	200	added ('OK')	text/html	etag:W/%226267775c-2c84a%22	https://htmldemo.net/corano/corano/shop-grid-full-3-col.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-grid-full-3-col.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:59	191068/191068	---MCZ	200	added ('OK')	text/html	etag:W/%226267775e-2ea5c%22	https://htmldemo.net/corano/corano/shop-list-full-width.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/shop-list-full-width.html	(from https://htmldemo.net/corano/corano/index.html)
18:26:59	87789/87789	---MCZ	200	added ('OK')	text/html	etag:W/%226267775a-156ed%22	https://htmldemo.net/corano/corano/product-details-group.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/product-details-group.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:00	65476/65476	---MCZ	200	added ('OK')	text/html	etag:W/%2262677754-ffc4%22	https://htmldemo.net/corano/corano/blog-left-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-left-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:01	67675/67675	---MCZ	200	added ('OK')	text/html	etag:W/%2262677752-1085b%22	https://htmldemo.net/corano/corano/blog-list-left-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-list-left-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:01	65455/65455	---MCZ	200	added ('OK')	text/html	etag:W/%2262677754-ffaf%22	https://htmldemo.net/corano/corano/blog-right-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-right-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:01	67654/67654	---MCZ	200	added ('OK')	text/html	etag:W/%2262677754-10846%22	https://htmldemo.net/corano/corano/blog-list-right-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-list-right-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:02	59747/59747	---MCZ	200	added ('OK')	text/html	etag:W/%2262677753-e963%22	https://htmldemo.net/corano/corano/blog-grid-full-width.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-grid-full-width.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:02	66846/66846	---MCZ	200	added ('OK')	text/html	etag:W/%2262677750-1051e%22	https://htmldemo.net/corano/corano/blog-details.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-details.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:03	66140/66140	---MCZ	200	added ('OK')	text/html	etag:W/%2262677753-1025c%22	https://htmldemo.net/corano/corano/blog-details-left-sidebar.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-details-left-sidebar.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:03	66314/66314	---MCZ	200	added ('OK')	text/html	etag:W/%226267774f-1030a%22	https://htmldemo.net/corano/corano/blog-details-audio.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-details-audio.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:03	66190/66190	---MCZ	200	added ('OK')	text/html	etag:W/%2262677750-1028e%22	https://htmldemo.net/corano/corano/blog-details-video.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-details-video.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:04	66116/66116	---MCZ	200	added ('OK')	text/html	etag:W/%2262677750-10244%22	https://htmldemo.net/corano/corano/blog-details-image.html	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/blog-details-image.html	(from https://htmldemo.net/corano/corano/index.html)
18:27:04	57719/57719	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:10%20GMT	https://htmldemo.net/corano/corano/assets/img/slider/home1-slide2.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/slider/home1-slide2.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:05	41172/41172	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:10%20GMT	https://htmldemo.net/corano/corano/assets/img/slider/home1-slide3.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/slider/home1-slide3.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:05	44233/44233	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:11%20GMT	https://htmldemo.net/corano/corano/assets/img/slider/home1-slide1.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/slider/home1-slide1.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:05	13892/13892	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:11%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img1-top.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img1-top.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:06	9824/9824	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:12%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img2-top.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img2-top.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:06	10803/10803	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:12%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img3-top.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img3-top.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:06	14247/14247	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:12%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img4-top.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img4-top.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:07	11966/11966	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:13%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-1.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-1.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:07	8504/8504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:13%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-18.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-18.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:07	11567/11567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:13%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-2.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-2.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:08	8384/8384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:14%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-17.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-17.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:08	11247/11247	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:14%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-3.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-3.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:09	10370/10370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:15%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-16.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-16.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:09	13852/13852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:15%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-4.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-4.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:09	8777/8777	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:15%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-15.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-15.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:11	11812/11812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:16%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-5.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-5.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:11	9568/9568	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:17%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-14.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-14.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:12	8647/8647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:18%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-6.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-6.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:12	11160/11160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:18%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-13.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-13.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:12	13360/13360	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:18%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-7.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-7.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:13	15571/15571	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:19%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-12.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-12.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:13	10140/10140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:19%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-8.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-8.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:13	15554/15554	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:19%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-11.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-11.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:14	13166/13166	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:20%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-9.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-9.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:14	10687/10687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:20%20GMT	https://htmldemo.net/corano/corano/assets/img/product/product-10.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/product/product-10.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:15	25430/25430	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:21%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img1-middle.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img1-middle.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:15	17996/17996	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:21%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img2-middle.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img2-middle.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:15	11150/11150	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:21%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img3-middle.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img3-middle.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:16	16276/16276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:22%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img4-middle.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img4-middle.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:16	16650/16650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:22%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img5-middle.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img5-middle.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:17	32038/32038	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:23%20GMT	https://htmldemo.net/corano/corano/assets/img/testimonial/testimonials-bg.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/testimonial/testimonials-bg.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:20	5451/5451	---MC-	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2015:29:23%20GMT	https://htmldemo.net/corano/corano/assets/img/testimonial/testimonial-1.png	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/testimonial/testimonial-1.png	(from https://htmldemo.net/corano/corano/index.html)
18:27:20	5965/5965	---MC-	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2015:29:26%20GMT	https://htmldemo.net/corano/corano/assets/img/testimonial/testimonial-2.png	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/testimonial/testimonial-2.png	(from https://htmldemo.net/corano/corano/index.html)
18:27:20	6359/6359	---MC-	200	added ('OK')	image/png	date:Mon,%2006%20May%202024%2015:29:26%20GMT	https://htmldemo.net/corano/corano/assets/img/testimonial/testimonial-3.png	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/testimonial/testimonial-3.png	(from https://htmldemo.net/corano/corano/index.html)
18:27:21	10448/10448	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:27%20GMT	https://htmldemo.net/corano/corano/assets/img/banner/img-bottom-banner.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/banner/img-bottom-banner.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:21	96785/96785	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:27%20GMT	https://htmldemo.net/corano/corano/assets/img/blog/blog-img1.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/blog/blog-img1.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:21	53176/53176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:27%20GMT	https://htmldemo.net/corano/corano/assets/img/blog/blog-img2.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/blog/blog-img2.jpg	(from https://htmldemo.net/corano/corano/index.html)
18:27:22	123027/123027	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20May%202024%2015:29:28%20GMT	https://htmldemo.net/corano/corano/assets/img/blog/blog-img3.jpg	C:/Benim%20Web%20Sitem/Corano/htmldemo.net/corano/corano/assets/img/blog/blog-img3.jpg	(from https://htmldemo.net/corano/corano/index.html)
